id,type,slug,display_name,ssa_site_code,ssa_office_name,region,ssa_last_updated,address1,address2,city,state,zipcode,tel_public,tel_call_back,fax,modified
1233,4,huntington-wv-ho,Huntington WV HO,X04,NULL,3,10/1/2020,2Nd Floor Annex,301 9Th Street,Huntington,WV,25701,18665921607,NULL,18337890403,2020-12-19 16:07:45.657+00
1234,4,johnstown-pa-ho,Johnstown PA HO,Y08,NULL,3,10/1/2020,Suite 200,334 Washington Street,Johnstown,PA,15901-9954,18663317134,NULL,18335630491,2020-12-19 16:07:46.458+00
1235,4,morgantown-wv-ho,Morgantown WV HO,R95,NULL,3,10/1/2020,Suite Fs1,5000 Greenbag Road,Morgantown,WV,26501-7236,18774059197,NULL,18337960375,2020-12-19 16:07:50.206+00
1236,4,norfolk-va-ho,Norfolk VA HO,X40,NULL,3,10/1/2020,3Rd Floor,5850 Lake Herbert Drive,Norfolk,VA,23502,18669319167,NULL,18336590420,2020-12-19 16:07:50.773+00
1237,4,philadelphia-pa-ho,Philadelphia PA HO,Y11,NULL,3,10/1/2020,21St Floor,1601 Market Street,Philadelphia,PA,19103,18669646288,NULL,18335740716,2020-12-19 16:07:53.594+00
1238,4,pittsburgh-pa-ho,Pittsburgh PA HO,Y12,NULL,3,10/1/2020,Suite 2308,1000 Liberty Avenue,Pittsburgh,PA,15222,18663312291,NULL,18335740718,2020-12-19 16:07:53.974+00
1239,4,richmond-va-ho,Richmond VA HO,X72,NULL,3,10/1/2020,Suite 225,1100 E. Main Street,Richmond,VA,23219,18774053665,NULL,18339492150,2020-12-19 16:07:55.18+00
26,2,cambridge-ma-fo,Cambridge MA FO,32,CAMBRIDGE MA,NULL,10/1/2020,10 Fawcett St,First Flr,Cambridge,MA,2138,18885279340,NULL,18335150461,2021-11-06 15:48:14.254271+00
1240,4,roanoke-va-ho,Roanoke VA HO,X38,NULL,3,10/1/2020,"Second Floor, Suite 200",612 South Jefferson Street,Roanoke,VA,24011,18665923548,NULL,18336590415,2020-12-19 16:07:55.293+00
1241,4,mars-pa-ho,Mars PA HO,T0B,NULL,3,10/1/2020,"One Adams Place, Suite 200",300 Seven Fields Boulevard,Mars,PA,16046,18552784199,NULL,18337960377,2020-12-19 16:07:49.113+00
1242,4,washington-dc-ho,Washington DC HO,X73,NULL,3,10/1/2020,3Rd Floor,1227 25Th Street N.W.,Washington,DC,20037,18664146259,NULL,18339492152,2020-12-19 16:07:57.849+00
1243,4,wilkes-barre-pa-ho,Wilkes-barre PA HO,X03,NULL,3,10/1/2020,"Stegmaier Building, Suite 201",7 North Wilkes-Barre Boulevard,Wilkes-Barre,PA,18702-5242,18668951594,NULL,18337790464,2020-12-19 16:07:58.188+00
1244,8,atlanta-ga-ro,Atlanta GA RO,X21,NULL,4,10/1/2020,"Atlanta Federal Center, Suite 20T10","61 Forsyth Street, S.W.",Atlanta,GA,30303,14045621182,NULL,18335860166,2020-12-19 16:07:37.572+00
1245,4,atlanta-ga-ho,Atlanta GA HO,Y13,NULL,4,10/1/2020,"Suite 500, Marquis 1",245 Peachtree Center Avenue,Atlanta,GA,30303,18669647350,NULL,18336040723,2020-12-19 16:07:37.562+00
1246,4,alpharetta-ga-ho,Alpharetta GA HO,X83,NULL,4,10/1/2020,2Nd Floor,4100 Old Milton Parkway,Alpharetta,GA,30005,18552101031,NULL,18339852298,2020-12-19 16:07:37.252+00
1247,1,augusta-ga-pu,Augusta GA PU,T2J,NULL,4,10/1/2020,"115 Robert C. Daniel, Jr. Parkway",,Augusta,GA,30909,18888721596,NULL,18337750567,2020-12-19 16:07:37.671+00
1248,4,birmingham-al-ho,Birmingham AL HO,X77,NULL,4,10/1/2020,1St Floor,"1200 Rev. Abraham Woods, Jr. Boulevard",Birmingham,AL,35285,18666132863,NULL,18339681654,2020-12-19 16:07:38.22+00
1249,4,north-charleston-sc-ho,North Charleston SC HO,Y18,NULL,4,10/1/2020,Suite 300,3875 Faber Place Drive,North Charleston,SC,29405,18774051467,NULL,18336040730,2020-12-19 16:07:50.84+00
1250,4,charlotte-nc-ho,Charlotte NC HO,T27,NULL,4,10/1/2020,Suite 200,2201 Coronation Boulevard,Charlotte,NC,28227,18883974124,NULL,18337190412,2020-12-19 16:07:39.242+00
1251,4,chattanooga-tn-ho,Chattanooga TN HO,X49,NULL,4,10/1/2020,Suite 200,1232 Premier Drive,Chattanooga,TN,37421,18778332721,NULL,18335100092,2020-12-19 16:07:39.372+00
1252,4,columbia-sc-ho,Columbia SC HO,T22,NULL,4,10/1/2020,Suite 215,101 Executive Center Drive,Columbia,SC,29210,18663996950,NULL,18337100401,2020-12-19 16:07:40.456+00
1253,4,covington-ga-ho,Covington GA HO,T1I,NULL,4,10/1/2020,10155 Eagle Drive,,Covington,GA,30014,18667083231,NULL,18339532164,2020-12-19 16:07:40.889+00
1254,4,fayetteville-nc-ho,Fayetteville NC HO,T1L,NULL,4,10/1/2020,2Nd Floor,150 Rowan Street,Fayetteville,NC,28301,18885527169,NULL,18339561140,2020-12-19 16:07:42.931+00
1255,4,florence-al-ho,Florence AL HO,X50,NULL,4,10/1/2020,Walnut Street Executive Center,"204 South Walnut Street, Suite D",Florence,AL,35630,18669649978,NULL,18335100094,2020-12-19 16:07:43.084+00
1256,4,fort-lauderdale-fl-ho,Fort Lauderdale FL HO,X07,NULL,4,10/1/2020,"Suite 1000, 10Th Floor",500 East Broward Boulevard,Fort Lauderdale,FL,33394,18884362637,NULL,18337890409,2020-12-19 16:07:43.231+00
1257,4,ft.-myers-fl-ho,Ft. Myers FL HO,T1Z,NULL,4,10/1/2020,"2Nd Floor, Suite 210",3650 Colonial Boulevard,Ft. Myers,FL,33966,18884621109,NULL,18337020721,2020-12-19 16:07:43.58+00
1258,4,franklin-tn-ho,Franklin TN HO,T2H,NULL,4,10/1/2020,Suite 350,6840 Carothers Parkway,Franklin,TN,37067-6538,18665689450,NULL,18337630400,2020-12-19 16:07:43.406+00
1259,4,greensboro-nc-ho,Greensboro NC HO,Y20,NULL,4,10/1/2020,Suite 300,101 South Edgeworth Street,Greensboro,NC,27401,18666902091,NULL,18336160128,2020-12-19 16:07:44.093+00
1260,4,mauldin-sc-ho,Mauldin SC HO,X48,NULL,4,10/1/2020,475 North Main Street,,Mauldin,SC,29662,18668276721,NULL,18335090823,2020-12-19 16:07:49.215+00
1261,4,hattiesburg-ms-ho,Hattiesburg MS HO,X79,NULL,4,10/1/2020,1901 Broadway Drive,,Hattiesburg,MS,39402,18663485831,NULL,18339681658,2020-12-19 16:07:44.59+00
1262,4,jackson-ms-ho,Jackson MS HO,Y19,NULL,4,10/1/2020,"Mccoy Federal Building, Suite 401",100 West Capitol Street,Jackson,MS,39269,18883858499,NULL,18336040732,2020-12-19 16:07:46.186+00
1263,4,jacksonville-fl-ho,Jacksonville FL HO,X41,NULL,4,10/1/2020,"Building 400, Suite 400",8880 Freedom Crossing Trail,Jacksonville,FL,32256,18669310124,NULL,18336590423,2020-12-19 16:07:46.245+00
1264,4,kingsport-tn-ho,Kingsport TN HO,T23,NULL,4,10/1/2020,2405 South Wilcox Drive,,Kingsport,TN,37660,18886326913,NULL,18337100403,2020-12-19 16:07:46.986+00
1265,4,knoxville-tn-ho,Knoxville TN HO,X51,NULL,4,10/1/2020,135 Circle Lane,,Knoxville,TN,37919,18776923141,NULL,18335100096,2020-12-19 16:07:47.137+00
1266,4,lexington-ky-ho,Lexington KY HO,X74,NULL,4,10/1/2020,Suite 210,2241 Buena Vista Road,Lexington,KY,40505-9901,18667837301,NULL,18339492154,2020-12-19 16:07:47.974+00
1267,4,louisville-ky-ho,Louisville KY HO,X80,NULL,4,10/1/2020,Gene Snyder U.S. Courthouse,"601 W. Broadway, Suite 300",Louisville,KY,40202,18667550197,NULL,18339681660,2020-12-19 16:07:48.5+00
1268,4,macon-ga-ho,Macon GA HO,X05,NULL,4,10/1/2020,Suite 500,484 Mulberry Street,Macon,GA,31201-7929,18663312191,NULL,18337890405,2020-12-19 16:07:48.687+00
1269,4,memphis-tn-ho,Memphis TN HO,Y15,NULL,4,10/1/2020,309 Monroe Avenue,,Memphis,TN,38103,18663485830,NULL,18336040727,2020-12-19 16:07:49.587+00
1270,4,miami-fl-ho,Miami FL HO,X75,NULL,4,10/1/2020,"One Riverview Square, 8Th Floor",333 S. Miami Avenue,Miami,FL,33130,18669645052,NULL,18339681652,2020-12-19 16:07:49.746+00
1271,4,middlesboro-ky-ho,Middlesboro KY HO,X47,NULL,4,10/1/2020,12 Tech Park Drive,,Middlesboro,KY,40965,18776002851,NULL,18335090821,2020-12-19 16:07:49.814+00
1272,4,mobile-al-ho,Mobile AL HO,X78,NULL,4,10/1/2020,Suite 200,550 Government Street,Mobile,AL,36602,18665634698,NULL,18339681656,2020-12-19 16:07:50.056+00
1273,4,montgomery-al-ho,Montgomery AL HO,X42,NULL,4,10/1/2020,Suite 200,4344 Carmichael Road,Montgomery,AL,36106,18669319032,NULL,18334990271,2020-12-19 16:07:50.122+00
1274,4,nashville-tn-ho,Nashville TN HO,Y14,NULL,4,10/1/2020,221 Cumberland Bend,,Nashville,TN,37228-1803,18775834103,NULL,18336040725,2020-12-19 16:07:50.409+00
1275,4,orlando-fl-ho,Orlando FL HO,Y21,NULL,4,10/1/2020,"Glenridge Building, Suite 300",3505 Lake Lynda Drive,Orlando,FL,32817-8338,18778332730,NULL,18336160130,2020-12-19 16:07:52.112+00
1276,4,paducah-ky-ho,Paducah KY HO,Y23,NULL,4,10/1/2020,Suite 200,4730 Village Square Drive,Paducah,KY,42001,18669642041,NULL,18336160134,2020-12-19 16:07:52.464+00
1277,4,raleigh-nc-ho,Raleigh NC HO,X43,NULL,4,10/1/2020,Suite 200,4800 Falls Of Neuse Road,Raleigh,NC,27609,18667083174,NULL,18334990273,2020-12-19 16:07:54.961+00
1278,4,savannah-ga-ho,Savannah GA HO,Y22,NULL,4,10/1/2020,2Nd Floor,8 Southern Oaks Court,Savannah,GA,31405,18669647590,NULL,18336160132,2020-12-19 16:07:56.083+00
1279,4,st.-petersburg-fl-ho,St. Petersburg FL HO,T1K,NULL,4,10/1/2020,2Nd Floor,830 Central Avenue,St. Petersburg,FL,33701,18774524193,NULL,18339561138,2020-12-19 16:07:56.932+00
1280,4,tallahassee-fl-ho,Tallahassee FL HO,T1J,NULL,4,10/1/2020,2Nd Floor,1961 Quail Grove Lane,Tallahassee,FL,32311,18884725996,NULL,18339532166,2020-12-19 16:07:57.164+00
1281,4,tampa-fl-ho,Tampa FL HO,X06,NULL,4,10/1/2020,"Fountain Square Ii, Suite 200",4925 Independence Parkway,Tampa,FL,33634,18552480239,NULL,18337890407,2020-12-19 16:07:57.189+00
1282,4,tupelo-ms-ho,Tupelo MS HO,Y49,NULL,4,10/1/2020,Suite 3A,1150 South Green Street,Tupelo,MS,38804,18662759405,NULL,18335080572,2020-12-19 16:07:57.502+00
1283,8,chicago-il-ro,Chicago IL RO,X26,NULL,5,10/1/2020,5Th Floor,600 West Madison Street,Chicago,IL,60661,18778007576,NULL,18336310147,2020-12-19 16:07:39.485+00
1284,4,akron-oh-ho,Akron OH HO,T1P,NULL,5,10/1/2020,Suite 400,121 South Main Street,Akron,OH,44308-1426,18667083209,NULL,18336760109,2020-12-19 16:07:36.951+00
1285,4,chicago-il-ho,Chicago IL HO,Y26,NULL,5,10/1/2020,"Citadel Building, 19Th Floor",131 S. Dearborn,Chicago,IL,60603,18669641719,NULL,18336190566,2020-12-19 16:07:39.453+00
1286,9,chicago-il-nhc,Chicago IL NHC,T0Q,NULL,5,10/1/2020,6Th Floor,600 West Madison Street,Chicago,IL,60661-2406,18777685681,NULL,18337960383,2020-12-19 16:07:39.463+00
1287,4,cincinnati-oh-ho,Cincinnati OH HO,Y27,NULL,5,10/1/2020,"John W. Peck Federal Building, Suite 4-510",550 Main Street,Cincinnati,OH,45202,18774057672,NULL,18336190569,2020-12-19 16:07:39.635+00
1288,4,cleveland-oh-ho,Cleveland OH HO,X85,NULL,5,10/1/2020,"Skylight Office Tower, Suite 500",1660 West Second Street,Cleveland,OH,44113,18774020822,NULL,18336940061,2020-12-19 16:07:39.981+00
1289,4,columbus-oh-ho,Columbus OH HO,X09,NULL,5,10/1/2020,Suite 400,401 N. Front Street,Columbus,OH,43215,18883976870,NULL,18335590768,2020-12-19 16:07:40.589+00
1290,4,dayton-oh-ho,Dayton OH HO,Y31,NULL,5,10/1/2020,"Courthouse Plaza Sw, Suite 300",10 N. Ludlow Street,Dayton,OH,45402,18884504590,NULL,18336350630,2020-12-19 16:07:41.291+00
1291,4,detroit-mi-ho,Detroit MI HO,T17,NULL,5,10/1/2020,Patrick V. Mcnamara Federal Building,"477 Michigan Avenue, Room 900",Detroit,MI,48226,18887487696,NULL,18339422185,2020-12-19 16:07:41.626+00
1292,4,evanston-il-ho,Evanston IL HO,Y30,NULL,5,10/1/2020,Northwestern University Research Park,"1033 University Place, Suite 200",Evanston,IL,60201,18663366051,NULL,18336190758,2020-12-19 16:07:42.632+00
1293,4,evansville-in-ho,Evansville IN HO,X84,NULL,5,10/1/2020,,100 Nw Second Street,Evansville,IN,47708,18558633559,NULL,18339852301,2020-12-19 16:07:42.698+00
1294,4,flint-mi-ho,Flint MI HO,X86,NULL,5,10/1/2020,300 West Second Street,,Flint,MI,48502-2047,18776079526,NULL,18336940063,2020-12-19 16:07:43.055+00
1295,4,fort-wayne-in-ho,Fort Wayne IN HO,X53,NULL,5,10/1/2020,6511 Brotherhood Way,,Fort Wayne,IN,46825,18667701735,NULL,18333020014,2020-12-19 16:07:43.303+00
1296,4,grand-rapids-mi-ho,Grand Rapids MI HO,Y28,NULL,5,10/1/2020,Suite 200,"1925 Breton Road, Se",Grand Rapids,MI,49506,18666132860,NULL,18336190613,2020-12-19 16:07:43.921+00
1297,4,indianapolis-in-ho,Indianapolis IN HO,Y29,NULL,5,10/1/2020,"Market Square Center, Suite 400",151 North Delaware Street,Indianapolis,IN,46204-2510,18669314820,NULL,18336190756,2020-12-19 16:07:45.773+00
1298,4,lansing-mi-ho,Lansing MI HO,X52,NULL,5,10/1/2020,Suite 200,4202 Collins Road,Lansing,MI,48910,18776916144,NULL,18335100098,2020-12-19 16:07:47.473+00
1299,4,livonia-mi-ho,Livonia MI HO,T1Q,NULL,5,10/1/2020,3Rd Floor,19575 Victor Parkway,Livonia,MI,48152,18665307806,NULL,18336760113,2020-12-19 16:07:48.159+00
1300,4,madison-wi-ho,Madison WI HO,R30,NULL,5,10/1/2020,3Rd Floor,2501 W. Beltline Highway,Madison,WI,53713,18776002854,NULL,18333300038,2020-12-19 16:07:48.786+00
1301,4,milwaukee-wi-ho,Milwaukee WI HO,X10,NULL,5,10/1/2020,Room 300W,310 West Wisconsin Avenue,Milwaukee,WI,53203,18664950039,NULL,18335590772,2020-12-19 16:07:49.962+00
1302,4,minneapolis-mn-ho,Minneapolis MN HO,Y24,NULL,5,10/1/2020,Suite 300,250 Marquette Avenue,Minneapolis,MN,55401,18775123856,NULL,18336190551,2020-12-19 16:07:49.999+00
1303,4,mount-pleasant-mi-ho,Mount Pleasant MI HO,T1N,NULL,5,10/1/2020,4035 Sweeney Road,,Mount Pleasant,MI,48858,18668736604,NULL,18339642265,2020-12-19 16:07:50.253+00
1304,4,oak-brook-il-ho,Oak Brook IL HO,X08,NULL,5,10/1/2020,Suite 201,2301 West 22Nd Street,Oak Brook,IL,60523,18669647344,NULL,18337890411,2020-12-19 16:07:51.235+00
1305,4,oak-park-mi-ho,Oak Park MI HO,X54,NULL,5,10/1/2020,"Crown Pointe Building, Suite 500",25900 Greenfield Road,Oak Park,MI,48237-1267,18772236060,NULL,18333020016,2020-12-19 16:07:51.276+00
1306,4,orland-park-il-ho,Orland Park IL HO,Y25,NULL,5,10/1/2020,15401 South 94Th Avenue,,Orland Park,IL,60462,18774909530,NULL,18336190564,2020-12-19 16:07:52.089+00
1307,4,peoria-il-ho,Peoria IL HO,X11,NULL,5,10/1/2020,3328 W. Willow Knolls Drive,,Peoria,IL,61614,18667268293,NULL,18335590774,2020-12-19 16:07:53.245+00
1308,4,toledo-oh-ho,Toledo OH HO,T1X,NULL,5,10/1/2020,13Th Floor,One Seagate,Toledo,OH,43604,18667837304,NULL,18337020716,2020-12-19 16:07:57.307+00
1309,4,valparaiso-in-ho,Valparaiso IN HO,T1W,NULL,5,10/1/2020,1250 Eastport Centre Drive,,Valparaiso,IN,46383,18668731269,NULL,18337020714,2020-12-19 16:07:57.638+00
1310,8,dallas-tx-ro,Dallas TX RO,X27,NULL,6,10/1/2020,Suite 460,1301 Young Street,Dallas,TX,75202-5433,12147679401,NULL,18336310149,2020-12-19 16:07:41.201+00
1311,4,albuquerque-nm-ho,Albuquerque NM HO,X12,NULL,6,10/1/2020,Suite 200,"555 Broadway, Ne",Albuquerque,NM,87102,18667313998,NULL,18335610420,2020-12-19 16:07:37.077+00
1312,9,albuquerque-nm-nhc,Albuquerque NM NHC,T0H,NULL,6,10/1/2020,Suite 400,"201 3Rd Street, Nw",Albuquerque,NM,87102,18669641298,NULL,18337960381,2020-12-19 16:07:37.089+00
1313,9,albuquerque-nm-nhc-so,Albuquerque NM NHC-SO,T2V,NULL,6,10/1/2020,Suite 201,"555 Broadway Boulevard, Ne",Albuquerque,NM,87102,18558617072,NULL,18334140617,2020-12-19 16:07:37.104+00
1314,4,alexandria-la-ho,Alexandria LA HO,X14,NULL,6,10/1/2020,3403 Government Street,,Alexandria,LA,71302,18777489764,NULL,18335610425,2020-12-19 16:07:37.141+00
1315,1,dallas-tx-cpc,Dallas TX CPC,Y67,NULL,6,10/1/2020,Suite 445,1301 Young Street,Dallas,TX,75202-5433,12147673344,NULL,18334140617,2020-12-19 16:07:41.174+00
1316,4,dallas-tx-ho,Dallas TX HO,Y33,NULL,6,10/1/2020,"Harwood Center, Suite 2300",1999 Bryan Street,Dallas,TX,75201,18665633885,NULL,18336480165,2020-12-19 16:07:41.19+00
1317,4,fort-smith-ar-ho,Fort Smith AR HO,X55,NULL,6,10/1/2020,"Central Mall, Suite 475",5111 Rogers Avenue,Fort Smith,AR,72903-2034,18773487549,NULL,18333020018,2020-12-19 16:07:43.273+00
1318,4,fort-worth-tx-ho,Fort Worth TX HO,X81,NULL,6,10/1/2020,"Federal Office Building, Room 9A27",819 Taylor Street,Fort Worth,TX,76102,18666132744,NULL,18339852267,2020-12-19 16:07:43.323+00
1319,4,houston-tx-ho,Houston TX HO,R38,NULL,6,10/1/2020,4015 Aldine Bender Road,,Houston,TX,77032,18778507829,NULL,18336311018,2020-12-19 16:07:45.614+00
1320,4,little-rock-ar-ho,Little Rock AR HO,X13,NULL,6,10/1/2020,2405 Federal Office Building,700 West Capitol Avenue,Little Rock,AR,72201,18665922549,NULL,18335610423,2020-12-19 16:07:48.084+00
1321,4,mcalester-ok-ho,Mcalester OK HO,X87,NULL,6,10/1/2020,524 South 2Nd Street,,Mcalester,OK,74501,18777489767,NULL,18336940065,2020-12-19 16:07:49.273+00
1322,4,metairie-la-ho,Metairie LA HO,R62,NULL,6,10/1/2020,"Galleria Building, Suite 2000",1 Galleria Boulevard,Metairie,LA,70001,18778706383,NULL,18333200689,2020-12-19 16:07:49.7+00
1323,4,new-orleans-la-ho,New Orleans LA HO,Y32,NULL,6,10/1/2020,Suite 800,1515 Poydras Street,New Orleans,LA,70112,18882972210,NULL,18336350632,2020-12-19 16:07:50.575+00
1324,4,oklahoma-city-ok-ho,Oklahoma City OK HO,X56,NULL,6,10/1/2020,Suite 300,301 Nw 6Th Street,Oklahoma City,OK,73102,18667018094,NULL,18333020021,2020-12-19 16:07:51.869+00
1325,4,harlingen-tx-ho,Harlingen TX HO,T1Y,NULL,6,10/1/2020,Suite 200,2009 West Jefferson Avenue,Harlingen,TX,78550,18774526985,NULL,18337020719,2020-12-19 16:07:44.459+00
1326,4,san-antonio-tx-ho,San Antonio TX HO,X88,NULL,6,10/1/2020,10222 San Pedro Avenue,,San Antonio,TX,78216,18558298915,NULL,18336940067,2020-12-19 16:07:55.713+00
1327,4,shreveport-la-ho,Shreveport LA HO,X57,NULL,6,10/1/2020,"Louisiana Tower, Suite 700",401 Edwards Street,Shreveport,LA,71101-6129,18666901805,NULL,18333110095,2020-12-19 16:07:56.351+00
1328,4,tulsa-ok-ho,Tulsa OK HO,X89,NULL,6,10/1/2020,"Eastgate Metroplex, Suite 500",14002 E. 21St Street,Tulsa,OK,74134,18882861124,NULL,18337480024,2020-12-19 16:07:57.486+00
1329,8,kansas-city-mo-ro,Kansas City MO RO,X28,NULL,7,10/1/2020,Suite 600,2300 Main Street,Kansas City,MO,64108,18882387975,NULL,18336311015,2020-12-19 16:07:46.658+00
1330,4,columbia-mo-ho,Columbia MO HO,T2F,NULL,7,10/1/2020,3402 Buttonwood Drive,,Columbia,MO,65201,18773318351,NULL,18337210879,2020-12-19 16:07:40.428+00
1331,4,creve-coeur-mo-ho,Creve Coeur MO HO,T19,NULL,7,10/1/2020,Suite 100,1285 Fern Ridge Parkway,Creve Coeur,MO,63141,18778332445,NULL,18339532009,2020-12-19 16:07:41.013+00
1332,4,kansas-city-mo-ho,Kansas City MO HO,X59,NULL,7,10/1/2020,Suite 350,2301 Mcgee,Kansas City,MO,64108-2605,18884887742,NULL,18333110098,2020-12-19 16:07:46.646+00
1333,4,omaha-ne-ho,Omaha NE HO,X15,NULL,7,10/1/2020,"Exec Center, Suite 500",1000 N 90Th Street,Omaha,NE,68114,18888814633,NULL,18335610427,2020-12-19 16:07:51.987+00
1334,4,springfield-mo-ho,Springfield MO HO,X90,NULL,7,10/1/2020,Suite C,2143 East Primrose Avenue,Springfield,MO,65804,18884722404,NULL,18337480025,2020-12-19 16:07:56.701+00
1335,4,st.-louis-mo-ho,St. Louis MO HO,X58,NULL,7,10/1/2020,Robert A. Young Federal Building,"1222 Spruce Street, Room 6.106",St. Louis,MO,63103-9923,18664041859,NULL,18333110096,2020-12-19 16:07:56.887+00
1336,1,st.-louis-mo-ncac,St. Louis MO NCAC,T1V,NULL,7,10/1/2020,"Building 110, Suite 1313A",4300 Goodfellow Boulevard,St. Louis,MO,63120,18773196861,NULL,18337750569,2020-12-19 16:07:56.897+00
1337,9,st.-louis-mo-nhc,St. Louis MO NHC,T1U,NULL,7,10/1/2020,"Building 110, 2Nd Floor",4300 Goodfellow Boulevard,St. Louis,MO,63120,18774094579,NULL,18336760151,2020-12-19 16:07:56.912+00
1338,1,st.-louis-mo-tc,St. Louis MO TC,X0H,NULL,7,10/1/2020,"Federal Center, Building 110, 2Nd Floor",4300 Goodfellow Boulevard,St. Louis,MO,63120,18774094579,NULL,NULL,2020-12-19 16:07:56.923+00
1339,4,topeka-ks-ho,Topeka KS HO,T1M,NULL,7,10/1/2020,Suite A,3712 Sw Burlingame,Topeka,KS,66609,18884362615,NULL,18339642263,2020-12-19 16:07:57.35+00
1340,4,west-des-moines-ia-ho,West Des Moines IA HO,X16,NULL,7,10/1/2020,"Regency West, Building 1, Suite 300",1501 50Th Street,West Des Moines,IA,50266,18776286577,NULL,18335860158,2020-12-19 16:07:58.034+00
1341,4,wichita-ks-ho,Wichita KS HO,X91,NULL,7,10/1/2020,3207 N. Cypress Street,,Wichita,KS,67226,18669643421,NULL,18337480027,2020-12-19 16:07:58.172+00
1342,8,denver-co-ro,Denver CO RO,X29,NULL,8,10/1/2020,Suite 600,1244 Speer Boulevard,Denver,CO,80204-3584,18883979803,NULL,18336310153,2020-12-19 16:07:41.542+00
1343,4,billings-mt-ho,Billings MT HO,X60,NULL,8,10/1/2020,Suite 500,2900 Fourth Avenue North,Billings,MT,59101-1266,18775455512,NULL,18333110102,2020-12-19 16:07:38.2+00
1344,1,boise-id-so-????,Boise ID SO,T2A,NULL,8,10/1/2020,Suite 275,720 East Park Boulevard,Boise,ID,83712-9902,18668263892,NULL,18337210875,2020-12-19 16:07:38.371+00
1345,4,colorado-springs-co-ho,Colorado Springs CO HO,T75,NULL,8,10/1/2020,"Plaza Of The Rockies, North Tower","111 S. Tejon Street, Suite 401",Colorado Springs,CO,80903,18888448269,NULL,18337790458,2020-12-19 16:07:40.335+00
1346,4,denver-co-ho,Denver CO HO,X17,NULL,8,10/1/2020,Suite 752,1244 Speer Boulevard,Denver,CO,80204-3584,18883838889,NULL,18335860160,2020-12-19 16:07:41.511+00
1347,4,fargo-nd-ho,Fargo ND HO,T20,NULL,8,10/1/2020,Suite 150,655 First Avenue North,Fargo,ND,58102-4971,18773193073,NULL,18337020723,2020-12-19 16:07:42.853+00
1348,4,salt-lake-city-ut-ho,Salt Lake City UT HO,X92,NULL,8,10/1/2020,Suite 3102,125 South State Street,Salt Lake City,UT,84138,18776286579,NULL,18337480029,2020-12-19 16:07:55.639+00
1349,1,sioux-falls-sd-so,Sioux Falls SD SO,R33,NULL,8,10/1/2020,Suite 200,1720 South Southeastern Avenue,Sioux Falls,SD,57103,18773789080,NULL,18333300045,2020-12-19 16:07:56.454+00
1350,8,san-francisco-ca-ro,San Francisco CA RO,X22,NULL,9,10/1/2020,5Th Floor,555 Battery Street,San Francisco,CA,94111,18669647584,NULL,18336130454,2020-12-19 16:07:55.788+00
1351,4,fresno-ca-ho,Fresno CA HO,X18,NULL,9,10/1/2020,Suite 300,2440 Tulare Street,Fresno,CA,93721,18665967568,NULL,18335860162,2020-12-19 16:07:43.517+00
1352,4,honolulu-hi-ho,Honolulu HI HO,Y63,NULL,9,10/1/2020,Prince Kuhio Federal Building,"300 Ala Moana Boulevard, Room 3-303",Honolulu,HI,96850,18556012479,NULL,18335110337,2020-12-19 16:07:45.493+00
1353,4,las-vegas-nv-ho,Las Vegas NV HO,X71,NULL,9,10/1/2020,Suite 4452,"333 Las Vegas Boulevard, South",Las Vegas,NV,89101,18883975623,NULL,18339032285,2020-12-19 16:07:47.585+00
1354,4,long-beach-ca-ho,Long Beach CA HO,X62,NULL,9,10/1/2020,"Federal Building, Suite 5300",501 West Ocean Boulevard,Long Beach,CA,90802,18555320889,NULL,18333650277,2020-12-19 16:07:48.297+00
1355,4,los-angeles-ca-ho,Los Angeles CA HO,T29,NULL,9,10/1/2020,"City National Bank Building, Suite 1200",606 South Olive Street,Los Angeles,CA,90014,18884880517,NULL,18337190416,2020-12-19 16:07:48.381+00
1356,4,moreno-valley-ca-ho,Moreno Valley CA HO,X0W,NULL,9,10/1/2020,3Rd Floor,22690 Cactus Avenue,Moreno Valley,CA,92553,18667374503,NULL,18335590770,2020-12-19 16:07:50.179+00
1357,4,norwalk-ca-ho,Norwalk CA HO,Y35,NULL,9,10/1/2020,Suite 250,12440 E. Imperial Highway,Norwalk,CA,90650,18778706385,NULL,18336480169,2020-12-19 16:07:50.907+00
1358,4,oakland-ca-ho,Oakland CA HO,X97,NULL,9,10/1/2020,"Oakland Federal Building, Suite 200N",1301 Clay Street,Oakland,CA,94612,18663664916,NULL,18337690239,2020-12-19 16:07:51.35+00
1359,4,orange-ca-ho,Orange CA HO,X98,NULL,9,10/1/2020,"Centrum North, Suite 600",1120 West La Veta Avenue,Orange,CA,92868,18665931447,NULL,18337690241,2020-12-19 16:07:52.043+00
1360,4,pasadena-ca-ho,Pasadena CA HO,X61,NULL,9,10/1/2020,"Pasadena Towers 1, Suite 500",800 E. Colorado Boulevard,Pasadena,CA,91101,18663540220,NULL,18333110104,2020-12-19 16:07:52.989+00
1361,4,phoenix-az-ho,Phoenix AZ HO,X65,NULL,9,10/1/2020,"Siete Square, Suite 200",3737 North 7Th Street,Phoenix,AZ,85014,18887481991,NULL,18333650283,2020-12-19 16:07:53.666+00
1362,4,reno-nv-ho,Reno NV HO,T2G,NULL,9,10/1/2020,Suite 4000,300 Booth Street,Reno,NV,89509,18778970607,NULL,18337210881,2020-12-19 16:07:55.066+00
